Hasil PISA 2015 Brazil dan Italia,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
NEGARA,KLMN,UMUR,PLING,PIBU,PBPK,PORTU,LUARJAM,MMAT,MBHS,MSNS,MOTIF,KOLAB,NILAIKOL,EMO,SOSEKO,MAT,BACA,SAINS
ITA,2,16,"1,6265",5,6,6,4,240,360,120,"-0,3927","1,4116","1,4758","1,0991","-0,0711","502,884","420,262","495,445"
ITA,2,"15,75","1,6265",2,2,2,15,240,360,300,"0,3377","-0,2882",0.9NA8,"1,0991","-1,4246","505,2","541,572","577,608"
ITA,1,"15,75","1,621",2,2,2,20,150,200,100,"-0,1756","-0,3954","-1,039","-0,889","-1,1381","504,749","605,539","522,203"
ITA,1,"16,08","1,5126",6,6,6,27,455,260,195,"0,4125","0,395","-1,0965","0,3838","0,5515","418,737","470,585","432,186"
ITA,1,16,"1,4772",4,4,4,36,240,240,180,"0,608","-1,0965","-0,8356","-2,0225","-0,673","384,399","434,53","452,174"
ITA,1,"15,67","1,3737",4,6,6,19,250,350,150,"0,1928","0,8242","-0,482","-0,889","1,0191","583,195","623,664","534,714"
ITA,1,"15,92","1,3695",4,4,4,26,250,200,100,"-0,4495","2,2879","0,5587","1,0991","0,5789","601,292","557,409","556,161"
ITA,2,"15,67","1,2539",4,6,6,27,180,300,120,"-0,8284","0,4252","0,0333","0,1018","0,4733","487,896","508,192","533,093"
ITA,2,"16,17","1,2403",6,6,6,32,220,330,385,"-0,1651","-0,2882","-1,039","0,0264","0,604","527,831","580,133","627,264"
ITA,2,"15,67","1,2318",3,4,4,7,200,200,150,"-0,9331","-0,2882","2,1017","1,0991","-0,1196","600,803","548,937","598,668"
ITA,1,"15,58","1,2283",4,2,4,20,300,240,120,"-0,4363","1,0425","0,0333","1,0991","0,5604","586,109","561,9","577,25"
ITA,2,"15,83","1,2283",3,4,4,43,300,240,120,"-1,0771","-0,2882","0,0333","1,0991","0,5144","543,252","508,611","508,422"
ITA,2,"16,08","1,1561",6,4,6,8,165,220,110,"-0,0852","-1,2786","-0,3","-0,889","1,5413","450,931","466,599","505,738"
ITA,2,"15,33","1,1561",4,4,4,23,150,200,100,"-0,4008","1,4116","1,0765","0,3838","0,4766","558,859","551,505","548,913"
ITA,1,"15,67","1,1528",6,2,6,8,150,150,100,"-0,8771","0,4252","0,5587","0,1018","0,8513","587,798","622,778","615,13"
ITA,2,"16,25","1,1485",6,6,6,21,220,275,165,"-0,8896","-0,9124","-0,5546","-1,6136","1,216","630,274","639,616","702,433"
ITA,1,"15,83","1,1364",2,2,2,54,300,240,120,"0,2296","0,8242","0,6732","1,0991","-1,2221","440,773","475,162","431,474"
ITA,2,"16,33","1,1289",2,2,2,30,240,240,120,"-0,7662",-0.NA05,"-0,3735","1,0991","-0,8303","521,401",515.NA,"534,5"
ITA,2,"15,58","1,0823",6,2,6,12,240,240,120,"-0,1624","-0,2882","0,3386","0,025","1,226","504,528","507,367","463,527"
ITA,1,"16,17","1,0823",2,2,2,10,90,90,90,-0.NA13,"2,2879","0,8245","1,0991","-1,8689","281,016","322,271","358,272"
ITA,2,"15,67","1,0712",3,4,4,22,240,480,120,"-1,0255","-0,7876","0,0333","-0,0436","-0,1671","524,89","422,648","467,994"
ITA,1,"16,25","1,0572",6,4,6,9,240,240,180,"-0,2111","-0,2882","0,3309","1,0991","1,2327","552,034","467,461","554,333"
ITA,1,"15,92","1,0361",5,4,5,10,150,200,100,"-1,3169","0,6369","0,4713","0,3838","-0,263","454,033","456,517","463,939"
ITA,2,"15,33","1,0262",6,6,6,2,200,200,100,"-1,1914","0,0407","-1,0965","1,0991","1,5288","586,08","580,562","549,213"
ITA,1,"15,42","0,9611",4,4,4,28,200,300,150,"0,1609","0,395","-1,2798","0,4662","0,0129","519,814","566,708","528,572"
ITA,2,"15,67","0,9325",4,4,4,11,275,220,220,"0,1717","-0,3954","-0,3","-1,0115","-0,0485","769,72","701,566","739,834"
ITA,1,"15,67","0,8981",3,2,3,16,240,300,120,"-1,0771","-0,2882","-0,3441","0,1018","-0,2272","464,319","527,367","420,578"
ITA,2,"15,83","0,8948",2,2,2,48,300,240,120,"1,3961","-0,2882","0,5587","1,0991","-0,815","515,654","513,308","501,321"
ITA,1,"15,83","0,8833",4,4,4,31,180,360,120,"-0,5643","0,8242","0,0333","0,5658","0,408","574,129","488,858","508,771"
ITA,2,"15,42","0,8445",6,6,6,38,420,240,120,"-0,7662","-0,2882","-0,214","1,0991","1,433","675,665","583,852","681,991"
ITA,1,"15,83","0,8445",2,4,4,15,180,300,120,"-0,8234","-1,2786","-0,6887","0,1004","-0,8582","435,212","617,013","555,129"
ITA,1,"15,42","0,8362",4,4,4,21,180,420,120,"-0,9951","1,0425","0,4713","-0,7498","-1,0435",2NA.804,"477,948","334,451"
ITA,2,"15,92","0,7851",4,2,4,38,240,360,120,"-0,3832","0,2085","-1,3255","-0,889","-0,4785","471,814","411,155","446,24"
ITA,2,"15,75","0,7821",4,6,6,0,350,250,250,"1,3961","0,2085","-1,7882","0,3838","0,7426","517,259","486,94","529,259"
ITA,1,"15,67","0,7821",3,3,3,49,220,330,220,"-0,0056","-0,2882","0,0333","-0,889","-0,3165","500,101","418,748","419,489"
ITA,1,16,"0,774",5,2,5,32,240,360,120,"1,8543","-3,332","-2,8294","0,1004","0,7205","458,932","518,839","472,831"
ITA,1,"15,83","0,7611",6,4,6,20,200,200,150,"-0,4849","0,4252","-0,6887","-0,889","0,1634","514,239","527,011","472,076"
ITA,2,"15,83","0,748",4,4,4,14,200,200,100,"-0,4495","-0,2882","0,0333","0,3821","-0,0047","557,352","512,626",560.6NA
ITA,1,"15,5","0,7224",4,4,4,6,250,200,200,"-0,8771","-0,5453","-0,7799","0,5658","0,0585","548,36","532,785","584,617"
ITA,2,"16,08","0,7092",6,6,6,5,250,200,200,"-1,1822","-0,2882","0,0333","1,0991","0,9169","574,641","553,047","569,049"
ITA,2,"15,33","0,7035",6,2,6,19,165,220,110,"-0,4495","-0,2882","0,3895","-0,4263","0,2548","654,377","665,831","640,539"
ITA,1,"15,83","0,7007",2,4,4,19,275,220,110,"0,5387","1,4116","0,0333","-0,889","-0,2446","635,247","727,278","713,12"
ITA,1,16,"0,6938",2,4,4,13,330,330,110,"0,8598","-0,2882","-0,7799","-1,3298","-0,4691","647,662","653,885","616,725"
ITA,1,"16,17","0,6938",2,2,2,24,200,300,200,"0,1246","-0,2882","2,1017","-0,3372","-1,4096","353,687","342,185","298,582"
ITA,1,"16,08","0,6791",5,4,5,9,100,150,150,"-0,5086","-1,6454","-0,7799","-1,3869","-0,3379","383,646","347,993","392,612"
ITA,1,"16,17","0,6519",2,2,2,14,220,220,220,"-0,2315","-0,2882","0,0333","-0,4263","-0,8787","577,041","476,552","481,453"
ITA,1,"15,75","0,6492",4,6,6,48,240,360,480,"0,1609","-0,2882","-1,039","1,0991","1,5312","510,659","513,669","533,059"
ITA,2,"15,75","0,6492",4,6,6,16,200,300,100,"1,8543","-0,2882","-0,3735","-3,0789","0,3361","498,574","464,564","527,064"
ITA,1,"16,17","0,6271",4,3,4,4,220,220,220,"-0,9207","-0,2882","0,0333","-0,889","0,4095","478,19","545,719","551,191"
ITA,1,"15,75","0,6206",4,4,4,17,150,200,100,"0,705","-0,9124","-0,3735","0,5658","0,5682","492,26","628,274","578,595"
ITA,2,"15,75","0,6184",2,5,5,35,240,360,480,"0,8598","-0,2882","0,0333","1,0991","0,4273","569,346","564,344","548,6"
ITA,1,"15,33","0,5983",4,4,4,19,220,220,220,"-0,2776","-0,6455","1,3777","-1,3298","0,5795","584,596","565,113","586,435"
ITA,1,"15,75","0,576",3,4,4,26,200,400,200,"-0,0958","-0,2882","0,0333","0,1018","-0,1952","550,244",549.6NA,"536,671"
ITA,1,"15,33","0,5698",2,5,5,27,165,220,110,"0,6381","-0,2882",-1.3NA2,"1,0991","-0,0794","551,694",650.2NA,"567,676"
ITA,2,"15,92","0,5683",6,6,6,7,240,360,120,"0,1111","-1,3995","0,1444","-1,3298","0,8734","446,49","544,913","501,927"
ITA,1,"16,08","0,5671",6,4,6,33,220,220,660,"-1,6866","-1,0775","0,0333","0,3821","0,3775","542,625","547,131","557,127"
ITA,1,"15,75","0,5671",2,4,4,5,150,200,150,"-1,5554","1,5899","2,1017","1,0991","0,2085","458,834","476,434","483,249"
ITA,1,"15,42","0,5528",4,2,4,8,150,200,100,"0,1111","0,8242","0,0333","0,5658","0,2084","538,291","644,74","538,24"
ITA,2,"15,67","0,5528",5,4,5,24,200,200,100,"-0,4646","0,3177","-2,8294","1,0991","0,1116",546.NA1,"522,22","494,866"
ITA,2,"15,83","0,5482",2,2,2,37,150,150,100,"-1,6866","-1,6944","-2,3004","-1,3298","-1,1655","522,601","636,153","591,158"
ITA,2,"15,42","0,5481",6,6,6,24,240,240,360,"-0,0056",-0.NA05,0.9NA8,"0,025","0,1026","545,006","502,713","457,05"
ITA,1,16,"0,5447",4,6,6,27,165,275,110,"-0,1756","-0,9124","0,9305","-1,0138","1,5662","477,106",4NA.709,"485,342"
ITA,2,"15,92","0,5349",4,4,4,42,165,165,165,"-0,7662",-0.NA05,"0,0333","-0,889","-0,3703","391,736","309,548","298,322"
ITA,1,"15,83","0,5281",3,2,3,17,180,240,120,"-0,4954","1,5899","0,4713","1,0991","0,133","613,14","702,601","584,295"
ITA,2,"15,92","0,5281",4,4,4,8,240,240,120,"-0,3263","-0,618","0,5587","0,3821","-0,5118","496,887","572,864","511,021"
ITA,1,"15,75","0,5257",4,4,4,4,200,200,100,"-1,0771","0,4252","0,0333","0,1018","0,0779","478,103",551.7NA,"522,659"
ITA,1,"15,25","0,5219",6,4,6,9,150,200,150,"-1,1391","0,9455","1,3777","0,3821","-0,1072","438,591","510,268","511,243"
ITA,1,"16,08","0,5038",6,2,6,20,200,250,200,"-0,9331","0,395","-0,9269","0,5658","0,6555",5NA.027,"613,685","560,749"
ITA,1,"15,92","0,5038",4,4,4,9,165,275,165,"-1,0351","0,9675","1,4758","-0,3306","-0,2323","526,142","556,844","537,015"
ITA,2,"15,75",0.4NA3,4,4,4,9,300,240,120,"-1,0611","-1,07","-1,0965","-1,0226","0,3618","531,825","537,083","503,804"
ITA,2,"15,83","0,4909",4,4,4,14,200,200,350,"-1,3779","-2,2733","-1,2734","-0,5225","-0,5243","558,382","526,47","572,431"
ITA,1,"15,33","0,4876",6,6,6,45,220,220,110,"-0,8771","0,9455","2,1017","-0,2495","0,4592","466,373","516,793","524,222"
ITA,2,"15,75","0,4666",6,4,6,39,260,130,65,"-0,2803","0,4252","-0,2212","0,3838","0,5358","363,173","434,853","380,717"
ITA,1,"15,83","0,4599",4,2,4,57,300,240,120,"0,5952","1,5604","-0,7799","1,0991","-0,7226","464,819","564,389","492,122"
ITA,1,"15,5","0,458",6,6,6,22,240,240,120,"1,8543","1,164","-0,062","0,1004","-0,3732","419,705","550,679","493,267"
ITA,1,"15,92","0,4213",2,4,4,18,180,240,120,"-0,7315","-0,2882","-0,8356","0,1018","-0,0187","389,623","518,099","441,236"
ITA,2,"15,58","0,4154",6,4,6,19,300,240,120,"0,2805","0,5218","-1,6108","-0,2495","0,9804","518,205","506,404","528,207"
ITA,1,"15,42","0,4148",2,5,5,17,220,330,110,"-0,4954","2,2879","1,3777","0,3821","0,2364","486,511","426,058","463,271"
ITA,1,"15,58","0,4145",2,6,6,5,300,240,180,"-0,4954","-1,1533","1,1548","-1,861","0,8342","548,483","564,675","529,599"
ITA,1,"16,17","0,4132",4,2,4,28,275,220,110,"0,4631","0,1885",-0.8NA9,"0,1018","-0,7012","568,743","624,072","590,272"
ITA,1,"15,58","0,4131",4,4,4,56,200,200,300,"-1,1272","0,9455","1,1548","0,1004","-0,1767","424,877","433,095","427,219"
ITA,1,"15,58","0,3771",6,6,6,42,200,200,150,"-0,2111","0,395","-0,3735","1,0991","0,2984","449,881","486,82","472,952"
ITA,2,"15,83","0,3749",4,5,5,30,200,200,450,"1,8543","2,2879","2,1017","1,0991","0,8379","533,605","491,699","507,776"
ITA,2,"16,08","0,3749",2,2,2,47,240,360,240,"-0,3344","0,8242","0,1444","-0,0436","-1,4264","451,131","458,84","422,915"
ITA,2,"15,58","0,3708",4,2,4,30,220,220,440,"-1,282","1,4116",0.9NA8,"-0,889","-0,1128","578,926","489,255","591,606"
ITA,1,"15,58","0,3685",3,3,3,11,275,220,110,"-0,8771","0,5759","0,0333","-1,3298","0,3691","458,16","427,399","438,59"
ITA,2,"15,42","0,3524",4,4,4,30,180,240,120,"0,1218","-1,2109","-0,6214","0,0264","0,4257","362,566","448,296","414,755"
ITA,1,"16,08","0,3389",4,3,4,22,150,200,100,"-0,61","0,9675","0,5587","0,3838","0,1086","571,276","595,078","538,422"
ITA,1,"15,75","0,2907",6,6,6,35,300,300,120,"0,1111","1,3264","-0,3","1,0991","1,4257","696,928","564,234","660,569"
ITA,2,"15,67","0,2907",2,2,2,34,240,240,120,"-1,4608","0,5759",0.9NA8,"0,0264","-0,3738",4NA.152,"445,076","526,64"
ITA,2,"16,25","0,2757",4,6,6,9,275,275,110,"0,6381","0,8242","2,1017","-1,4438","1,2985","595,402","563,134","562,002"
ITA,2,"15,75","0,2701",5,6,6,24,250,350,100,"0,5031","-0,2882","0,0333","0,1018","-0,6696","328,608","389,383","332,307"
ITA,1,"15,83","0,2682",2,4,4,17,200,200,100,"0,8598","-0,3954","-1,6685","-1,1217","0,3692","588,884","559,629","562,175"
ITA,1,"15,83","0,2676",6,6,6,22,240,240,180,"-0,4954","0,5759","-0,3","1,0991","1,7002","695,239","688,757",6NA.428
ITA,2,"15,67","0,2676",4,4,4,27,240,240,240,"1,8543","0,395","-0,6214","1,0991","-0,8038","662,314","686,435","648,519"
ITA,1,"15,92","0,266",4,4,4,11,150,200,100,"0,075","-1,2242","-1,5462","-0,4263","-0,1868","538,965","568,688","521,735"
ITA,2,"15,75","0,2654",6,6,6,21,360,240,120,"-0,1624","1,0425","-0,7799","0,1018","1,5918","508,678","533,954","540,231"
ITA,2,"15,83","0,2599",4,4,4,26,165,330,110,"0,4485","-0,2882","2,1017","0,1018","-0,6236","453,073","343,693","403,317"
ITA,1,"15,5","0,2419",4,4,4,9,200,200,400,"-0,6231","-0,8088","-0,7799","-0,3289","0,1988","553,949","560,169","489,562"
ITA,1,"16,08","0,2313",6,4,6,14,120,160,80,"-0,4495","-0,2882","-0,6214","1,0991","-0,5654","396,127","466,1","450,686"
ITA,1,"15,75","0,2313",4,3,4,10,150,150,100,"-0,9615","-0,2882","-0,116","1,0991","-1,0042","567,358","510,373","575,817"
ITA,2,"15,75","0,2313",2,2,2,17,300,300,180,"-0,6582","0,4252","0,5587","0,025","-1,8956","401,673","421,001","450,898"
ITA,2,"15,67","0,2234",6,6,6,21,275,220,110,"0,4631","0,4252","-1,3255","-0,4263","1,3221","598,311","561,625","602,221"
ITA,2,"15,42","0,2054",6,6,6,27,250,200,100,"-0,4495","1,0425","0,0333","-0,2495","1,0468","640,22","638,469","636,01"
ITA,1,"16,25","0,2049",6,6,6,11,165,220,110,"1,8543","0,8242","0,1309","1,0991","1,1066","560,174","581,344","586,42"
ITA,2,"15,67","0,2032",6,6,6,40,200,250,100,"-0,1651","-1,5318","-1,5906","1,0991","1,2319","642,557","589,282","618,451"
ITA,2,"16,08","0,1905",4,4,4,18,220,220,275,"-0,1651","-0,2882","-0,7799","1,0991","0,4227",606.NA8,"566,051","584,242"
ITA,2,"16,33","0,1867",6,2,6,36,240,240,180,"-0,7662","-0,2882","-0,3735","0,3821","-0,2308","489,667","492,319","527,409"
ITA,2,"15,75","0,1828",4,4,4,43,180,240,180,"-0,5512","1,164","1,2787","-1,8273","0,5231","531,965","548,445","504,388"
ITA,2,"16,08","0,1828",4,2,4,62,300,300,150,"-1,0255","1,4116","0,6316","0,0264","0,4147","524,891","581,621","573,616"
ITA,1,"15,58","0,1686",4,3,4,26,180,240,120,"-0,0468","0,9675","1,1483","0,3821","0,2236","589,881","505,019",4NA.679
ITA,1,"15,92","0,1547",4,4,4,18,300,240,120,"-0,1651","1,5604","0,0333","0,1004","0,2415","659,954","642,254","614,457"
ITA,2,"15,58","0,152",6,6,6,15,275,220,165,"-1,1798","1,0425","-0,6298","-1,5725","1,2037","577,529","487,598","501,942"
ITA,2,16,"0,1184",6,5,6,11,200,200,150,"-0,5643","-0,7876","-0,5546","-0,4263","0,9448","610,52","553,79","628,868"
ITA,1,"15,75","0,1163",5,4,5,19,165,220,110,"-0,1519","-0,2882","0,0333","-0,2511","0,0642","453,791","378,094","448,509"
ITA,2,"15,75","0,1067",6,6,6,25,275,385,110,"-0,4495","2,2879","2,1017","-0,3306","0,3592","466,009","458,956","484,519"
ITA,2,"15,92","0,1045",6,2,6,35,250,200,200,"-0,4363","0,9675","-0,3735","1,0991","1,1496","536,529","521,693","567,233"
ITA,2,"16,08","0,1045",4,6,6,19,250,200,150,"-0,8771","-0,2882","-0,116","-0,3306","1,0461","495,438","448,689","460,653"
ITA,2,"16,08","0,0918",4,2,4,21,250,200,400,"0,0078","0,395","-1,3255","1,0991","-0,3263","590,068","518,098","604,139"
ITA,2,"15,83","0,084",6,6,6,15,300,240,120,"0,1717","0,4252","-0,5546","-0,7498","1,2724","632,13","553,752","623,761"
ITA,1,"15,58","0,0819",4,6,6,32,220,220,110,"0,515","1,0425","-0,3","0,3821","1,3735","518,512","549,863","490,017"
ITA,1,"16,08","0,0698",4,4,4,6,200,200,200,"0,2915","1,164","0,7421","1,0991","-0,0707","545,629","596,555","556,178"
ITA,2,"15,92","0,0681",6,4,6,36,275,220,110,"-0,8771","0,5759","0,1444","0,3838","0,7107","656,335","569,216","683,577"
ITA,1,"16,17","0,0681",2,2,2,61,240,240,600,"0,1111","-1,5209","2,1017","1,0991","-0,5329","273,525","404,011","424,562"
ITA,2,"15,92","0,0581",6,6,6,10,200,200,200,"-0,8234","-0,2882","-1,0345","-0,889","0,9548","627,524","619,277","631,753"
ITA,1,16,"0,0581",3,2,3,15,220,220,110,"-0,8133","-0,9124","-1,0965","1,0991","-0,6181","451,648","405,422","440,396"
ITA,1,"15,75","0,0559",4,6,6,18,250,200,100,"-0,1651","-0,7876","-0,8356","-0,889","1,0394","507,354","571,726","502,275"
ITA,1,"15,92","0,0559",5,4,5,32,240,240,240,"-0,4954","0,395","-1,9048","-0,3306","0,8516","510,347","526,279","569,014"
ITA,1,"16,17","0,0502",3,2,3,30,360,240,240,"0,2296","1,3264","0,891","-0,2495","-0,0602","531,844","554,773","514,824"
ITA,2,"15,5","0,0439",2,4,4,15,225,180,180,"-1,3668","0,6615","0,2482","1,0991","-0,4852","504,953","494,629",462.4NA
ITA,1,"16,17","0,0431",2,2,2,33,240,360,120,"0,0437","-0,2882","0,0333","-0,4263","-1,3146","557,322","543,758","540,551"
ITA,2,"15,42","0,0216",5,2,5,61,240,360,120,"0,2776","-0,1128","0,4713","1,0991","0,1618","532,78","620,156","618,139"
ITA,1,"15,5","0,021",4,6,6,6,100,150,100,"-1,1706","-0,3244","1,036","1,0991","0,3138","486,231","488,309","452,296"
ITA,1,"15,83","0,021",6,4,6,18,250,150,200,"0,1717","0,6615","-0,5546","0,3821","0,0569","577,574","460,491","486,448"
ITA,2,"15,92","0,0194",5,6,6,18,250,200,100,"-0,4849","-0,9124","0,1458","-0,3306","1,4826","490,138","463,606","505,356"
ITA,2,"15,92","0,0194",6,6,6,28,275,220,110,"0,1717",-0.NA05,"-0,5546","-0,4263","1,4546","609,629","527,091","563,89"
ITA,2,"15,58","0,0194",6,6,6,25,180,240,120,"-1,0795","-1,4985","0,0333","-1,1236","1,4316","642,412","582,734","563,537"
ITA,2,"15,5","0,0194",2,6,6,39,200,350,200,"-2,0201","-0,2882","-0,3735","0,3821","1,0268","549,669","579,868",535.NA3
ITA,1,"15,33","0,0194",6,2,6,11,275,220,110,"-0,4495","-1,1533","0,0333","-0,4263","0,9149","699,891","719,273","695,889"
ITA,2,"15,58","0,0194",5,5,5,32,275,220,165,"-0,3449","2,2879","0,5522","1,0991","0,9045","503,709","485,9","568,472"
ITA,2,"16,17","0,0194",5,5,5,15,200,200,150,"-0,8234","-1,0489","-1,0895","-0,889","0,5636","620,922","613,587","574,572"
ITA,1,"15,33","0,0194",5,2,5,33,180,240,120,"-0,2803","-0,2882","-1,3255","1,0991","0,5486","450,07","503,098","486,167"
ITA,2,"15,42","0,0194",2,3,3,34,200,250,150,"-0,7662","-0,2882","0,0333","0,5658","0,5164","636,826","582,203","549,068"
ITA,1,"15,67","0,0194",6,6,6,12,150,250,100,"-1,4427","-0,8088","-1,3255","0,025","0,5158","587,71","555,953","564,777"
ITA,2,"15,92","0,0194",6,6,6,11,240,360,120,"-0,4495","0,9675","1,4758","1,0991","0,5126","516,374","547,695",500
ITA,1,"16,08","0,0194",4,4,4,46,240,240,180,"0,1609","-0,2882","-0,7799","0,1018","0,4777","659,351","622,551","618,218"
ITA,2,"16,08","0,0194",3,4,4,16,200,200,100,"0,1111","0,4252","0,2944","0,0264","0,3309","732,164","655,586","684,056"
ITA,1,"16,08","0,0194",3,4,4,47,240,480,180,"0,0478","2,2879","2,1017","-0,889","0,2934","390,94","377,284","368,354"
ITA,2,"15,75","0,0194",3,4,4,19,220,220,165,"-1,6866","-0,3244","0,0333","0,3838","0,1595","600,324",556,"573,558"
ITA,2,"15,92","0,0194",6,2,6,16,275,220,110,"-0,1651","-0,2882","-0,7799","-0,889","0,125","477,711","534,682","505,659"
ITA,1,"15,33","0,0194",4,4,4,28,180,240,120,"0,4631","1,5604","0,0333","1,0991","0,1212","432,657","391,729","403,445"
ITA,2,"16,17","0,0194",6,2,6,2,150,250,250,"-1,358",-0.NA05,"1,1548","-0,889","0,1061","578,952","566,519","560,712"
ITA,1,"15,75","0,0194",4,3,4,25,180,240,120,"-1,3169","1,4116","0,4713","1,0991","0,0811","519,596","554,646","529,499"
ITA,2,"15,75","0,0194",4,3,4,32,250,250,100,"-1,0771","1,5899","2,1017","1,0991","0,0109","579,678","598,128","596,108"
ITA,2,"15,83","0,0194",6,4,6,6,275,220,110,"0,515","1,164","0,891","0,4662","0,0099","576,495","601,634","603,317"
ITA,2,"16,17","0,0194",4,2,4,43,200,200,100,"-0,8771","-0,9124","-0,2933","-0,0436","-0,1286","510,041","540,582","520,604"
ITA,1,16,"0,0194",2,2,2,35,275,220,165,"0,8598","-0,2882","0,891","1,0991","-0,1356","576,832","583,124","587,499"
ITA,2,"15,75","0,0194",4,2,4,18,200,250,400,"0,4631","0,8242","1,4758","1,0991","-0,1509","731,926","653,149","694,474"
ITA,1,"16,17","0,0194",4,4,4,24,220,220,220,"-0,8771","0,0647","0,6732","1,0991","-0,2093","572,864","582,926","569,488"
ITA,2,"15,33","0,0194",4,4,4,5,240,240,120,"0,4631",-0.NA05,"-0,116","-0,889","-0,2864",387.4NA,"382,562","344,534"
ITA,2,"15,33","0,0194",4,4,4,17,300,180,120,"0,4094","0,8242","1,4758","-1,1217","-0,2914","430,376","449,068","396,106"
ITA,2,"15,5","0,0194",5,5,5,4,300,100,100,"0,4094","-0,2882","0,0333","-0,0436","-0,3223","391,448","420,006","395,236"
ITA,1,"15,5","0,0194",4,3,4,21,150,250,150,"-0,8771","-0,2882","0,24","0,5658",-0.4NA9,"472,999","517,98","540,866"
ITA,1,"15,42","0,0194",3,2,3,15,250,200,200,"-0,2111","0,6615","0,0333","-0,0436","-0,6954","546,164","466,31","506,414"
ITA,2,"16,25","0,0194",4,2,4,5,240,240,360,"-0,1651",-0.NA05,"0,9305","-0,889","-0,7394","376,879","278,924","332,766"
ITA,2,"15,75","0,0194",2,2,2,15,200,200,100,"-0,8133","2,2879","2,1017","1,0991","-0,985","459,515","462,66","523,728"
ITA,2,"15,5","0,0194",3,1,3,27,250,250,250,"-0,8771","-0,7876","-0,8356","-0,889","-0,9853","517,153","561,8","554,24"
ITA,2,"15,92","0,0194",4,4,4,31,180,120,180,"0,4094","0,395","0,891","0,3838","-1,0011","553,768","494,767","515,606"
ITA,2,"16,17","0,0194",2,2,2,59,240,240,120,"-1,1296","-0,7876","0,0333","-0,889","-1,4517",546.7NA,"370,926","449,617"
ITA,1,"15,42","0,0194",2,2,2,7,180,180,90,"-0,1651","-0,2882","0,0333","-1,6136","-1,4791","531,045","517,208","491,431"
ITA,2,"15,5","0,0194",2,2,2,10,240,360,120,-0.NA38,"-0,2882","0,0333","-1,3869","-1,4922","408,542","395,625","416,933"
ITA,1,"15,67","0,0194",2,2,2,33,200,250,100,"-0,5643","-0,2882","0,4713","-0,889","-1,4944","563,095","493,285","533,665"
ITA,2,"16,33","0,0194",2,2,2,17,200,250,100,"-0,1651","0,5759","0,0333","-1,1236","-1,5019","575,931","584,482","574,493"
ITA,2,"15,33","0,0188",3,3,3,6,220,330,330,"-0,1651","-0,8088","0,4713","-1,388","0,107","583,359","500,216","549,756"
ITA,1,"16,08","-0,0093",2,2,2,31,300,240,180,"-0,3362","-0,6455","1,1548","0,3838","-1,5248","498,007","470,982","385,46"
ITA,1,"15,92","-0,0096",5,5,5,16,180,420,120,"0,8101","-0,2882","0,0333","1,0991","-0,1562","388,133","471,41","430,999"
ITA,1,"15,75","-0,0132",2,3,3,40,330,220,165,"-0,8695","-0,2882","0,0333","-0,889","-0,6754","601,598","501,346","612,878"
ITA,2,"15,83","-0,0157",3,4,4,14,240,240,120,"-0,8771","0,5759","0,5587","0,0264","-0,5863","454,449","494,582","487,798"
ITA,2,"15,75","-0,0314",4,4,4,21,250,250,100,"1,8543","-1,706","-0,3928","1,0991","-0,27","356,45","456,663","361,492"
ITA,2,"15,5","-0,0439",5,4,5,10,200,200,100,"-0,4849","-0,2882","0,4713","-0,889","0,1789","577,9","515,389","591,712"
ITA,2,"15,92","-0,056",4,4,4,7,360,480,60,"-0,1651","-1,198","0,0333","-1,2602","-0,4341","463,801",333.3NA,"410,774"
ITA,1,"15,92","-0,0608",4,2,4,33,150,200,100,"-1,4627","-0,2882","-0,116","-0,5268","-0,7266","481,376","479,935",4NA.522
ITA,1,"15,42","-0,0792",6,6,6,23,180,240,120,"-0,7662","0,5759","0,24","0,1711","1,5594","548,576","635,578","558,248"
ITA,2,"16,17","-0,0809",6,6,6,14,275,220,110,"-0,4495","0,8242","0,4713","-0,889","1,264","557,077","649,637","568,43"
ITA,2,"16,08","-0,0809",4,4,4,29,150,200,100,"-0,4849","-0,2882","0,0333","0,1004","0,2644","458,512","560,119","451,871"
ITA,2,"15,83","-0,0809",4,2,4,7,200,200,250,"-0,4849","-0,6592","-0,116","-1,2042","0,1174","542,602","557,333","528,212"
ITA,1,"16,25","-0,0809",3,4,4,29,220,220,220,"-0,7662","0,9455","-0,5546","0,5658","0,0696","536,751","615,487","503,622"
ITA,1,"16,08","-0,0809",6,3,6,20,165,220,55,"-0,7315","-0,618","-0,6214","-1,388","0,0494","628,323","606,854","567,932"
ITA,1,"15,83","-0,0809",4,4,4,51,200,200,100,"0,2805","-0,2882","-1,4959","-0,889","0,0201","535,311","509,114","479,364"
ITA,1,"15,42","-0,0809",4,2,4,22,150,200,100,"0,1717","-0,2882","-1,039","1,0991","-0,1246","544,953","489,851","476,065"
ITA,1,"15,42","-0,0809",2,4,4,11,200,200,150,"-0,7636","0,9675","2,1017","1,0991","-0,3446","617,602","673,698","610,871"
ITA,1,"16,25","-0,0855",4,4,4,11,250,200,100,"0,4631","1,5604","1,0765","-0,889","0,8716",639.5NA,6NA.523,"608,693"
ITA,1,"15,5","-0,0866",5,2,5,6,200,200,100,"-0,736","-0,5453","-1,6621","-1,6144","1,1203","496,161","610,279","584,637"
